Product Name,Status,Local Request Timestamp,Begin Trip Local Timestamp,Local Dropoff Timestamp,Trip Distance (miles),Duration (Seconds),Local Base Fare,Local Original Fare,Local Cancellation Fee,Currency Code
UberX,completed,2024-10-25T22:42:48.000Z,2024-10-25T22:48:35.000Z,2024-10-25T22:52:29.000Z,1.1913882086372114,234,0.1,11.92,0.0,USD
UberX,completed,2024-10-25T22:23:31.000Z,2024-10-25T22:33:46.000Z,2024-10-25T22:44:12.000Z,2.8012887461162785,626,0.1,13.63,0.0,USD
UberX,completed,2024-10-25T22:15:24.000Z,2024-10-25T22:20:40.000Z,2024-10-25T22:26:48.000Z,1.3381169058000173,368,0.1,11.98,0.0,USD
UberX,completed,2024-10-25T21:56:30.000Z,2024-10-25T22:01:33.000Z,2024-10-25T22:18:41.000Z,5.914520707847311,1028,0.1,27.11,0.0,USD
UberX,completed,2024-10-25T21:42:09.000Z,2024-10-25T21:47:49.000Z,2024-10-25T21:57:58.000Z,3.6411152958455633,609,0.1,13.9,0.0,USD
UberX,completed,2024-10-25T21:27:19.000Z,2024-10-25T21:30:22.000Z,2024-10-25T21:43:32.000Z,9.775356473257153,790,0.1,31.91,0.0,USD
UberX,completed,2024-10-25T21:10:10.000Z,2024-10-25T21:18:31.000Z,2024-10-25T21:21:50.000Z,0.8841173171075684,199,0.1,10.94,0.0,USD
UberX,completed,2024-10-25T20:58:49.000Z,2024-10-25T21:03:16.000Z,2024-10-25T21:10:46.000Z,2.8202167474720303,450,0.1,12.34,0.0,USD
UberX,completed,2024-10-25T20:49:55.000Z,2024-10-25T20:55:05.000Z,2024-10-25T21:02:03.000Z,1.8657027439956555,418,0.1,10.98,0.0,USD
UberX,completed,2024-10-25T20:40:03.000Z,2024-10-25T20:43:39.000Z,2024-10-25T20:51:12.000Z,2.7170859059369366,453,0.1,11.93,0.0,USD
UberX,completed,2024-10-25T20:36:25.000Z,2024-10-25T20:39:41.000Z,2024-10-25T20:42:40.000Z,0.9695282076635965,179,0.1,11.9,0.0,USD
UberX,completed,2024-10-25T15:40:22.000Z,2024-10-25T16:06:20.000Z,2024-10-25T16:43:55.000Z,12.059318137632234,2255,0.1,48.02,0.0,USD
UberX,completed,2024-10-25T15:24:35.000Z,2024-10-25T15:41:09.000Z,2024-10-25T15:52:35.000Z,1.9409399411276091,686,0.1,10.95,0.0,USD
UberX,completed,2024-10-25T14:19:27.000Z,2024-10-25T14:33:21.000Z,2024-10-25T15:37:13.000Z,12.077113739420769,3832,0.1,52.99,0.0,USD
UberX,completed,2024-10-25T14:15:17.000Z,2024-10-25T14:22:25.000Z,2024-10-25T14:28:55.000Z,1.663773378117463,390,0.1,10.86,0.0,USD
UberX,completed,2024-10-25T14:00:19.000Z,2024-10-25T14:12:05.000Z,2024-10-25T14:19:30.000Z,1.7599697618944312,445,0.1,11.01,0.0,USD
UberX,completed,2024-10-25T13:49:11.000Z,2024-10-25T13:54:43.000Z,2024-10-25T14:09:21.000Z,2.200212722230449,878,0.1,12.91,0.0,USD
UberX,completed,2024-10-25T13:28:53.000Z,2024-10-25T13:38:34.000Z,2024-10-25T13:46:42.000Z,1.890268616400058,488,0.1,10.98,0.0,USD
UberX,completed,2024-10-25T13:01:06.000Z,2024-10-25T13:25:04.000Z,2024-10-25T13:33:15.000Z,1.9622217193749774,491,0.1,10.69,0.0,USD
RIDESHARE,completed,2024-10-25T12:23:16.000Z,2024-10-25T12:41:39.000Z,2024-10-25T12:52:09.000Z,3.8773432441320077,630,0.1,13.71,0.0,USD
RIDESHARE,completed,2024-10-25T12:01:49.000Z,2024-10-25T12:07:41.000Z,2024-10-25T12:25:52.000Z,7.040147437518022,1091,0.1,22.97,0.0,USD
UberX,completed,2024-10-25T00:51:42.000Z,2024-10-25T01:05:33.000Z,2024-10-25T01:21:41.000Z,6.038025340262684,968,0.1,23.76,0.0,USD
UberX,completed,2024-10-25T00:35:41.000Z,2024-10-25T00:38:16.000Z,2024-10-25T00:49:26.000Z,6.744354258691887,670,0.1,21.91,0.0,USD
UberX,completed,2024-10-25T00:10:19.000Z,2024-10-25T00:15:28.000Z,2024-10-25T00:23:27.000Z,1.6326703844501265,479,0.1,11.94,0.0,USD
UberX,completed,2024-10-24T23:50:11.000Z,2024-10-24T23:56:57.000Z,2024-10-25T00:13:18.000Z,8.663745112770817,981,0.1,30.92,0.0,USD
UberX,completed,2024-10-24T23:20:51.000Z,2024-10-24T23:23:27.000Z,2024-10-24T23:42:14.000Z,8.184432362254901,1127,0.1,23.97,0.0,USD
UberX,completed,2024-10-24T23:02:52.000Z,2024-10-24T23:09:21.000Z,2024-10-24T23:22:58.000Z,7.333430079992562,817,0.1,25.9,0.0,USD
UberX,completed,2024-10-24T22:44:41.000Z,2024-10-24T22:48:52.000Z,2024-10-24T23:06:19.000Z,10.345273875467848,1047,0.1,34.96,0.0,USD
UberX,completed,2024-10-24T21:58:42.000Z,2024-10-24T22:01:48.000Z,2024-10-24T22:35:38.000Z,10.396157086493737,2030,0.1,44.94,0.0,USD
UberX,completed,2024-10-24T21:08:04.000Z,2024-10-24T21:13:47.000Z,2024-10-24T21:57:24.000Z,15.601478776798299,2617,0.1,56.43,0.0,USD
UberX,completed,2024-10-24T20:40:52.000Z,2024-10-24T20:44:11.000Z,2024-10-24T21:08:57.000Z,13.122502010816973,1486,0.1,44.9,0.0,USD
UberX,completed,2024-10-24T20:13:22.000Z,2024-10-24T20:17:45.000Z,2024-10-24T20:37:06.000Z,9.833291441186947,1161,0.1,29.1,0.0,USD
UberX,completed,2024-10-24T16:55:00.000Z,2024-10-24T16:53:54.000Z,2024-10-24T17:30:34.000Z,11.388783629131117,2200,0.1,55.96,0.0,USD
UberX,completed,2024-10-24T15:56:32.000Z,2024-10-24T15:59:40.000Z,2024-10-24T16:27:15.000Z,12.479090688398818,1655,0.1,35.97,0.0,USD
UberX,completed,2024-10-24T15:33:39.000Z,2024-10-24T15:39:18.000Z,2024-10-24T15:46:53.000Z,1.8097274777238048,455,0.1,10.94,0.0,USD
UberX,completed,2024-10-24T15:21:04.000Z,2024-10-24T15:25:17.000Z,2024-10-24T15:35:40.000Z,2.5954292192990773,623,0.1,11.95,0.0,USD
UberX,completed,2024-10-24T00:01:50.000Z,2024-10-24T00:04:58.000Z,2024-10-24T00:36:38.000Z,15.602662536601494,1900,0.1,48.92,0.0,USD
UberX,completed,2024-10-23T23:47:06.000Z,2024-10-23T23:51:29.000Z,2024-10-24T00:00:34.000Z,5.640319247638489,545,0.1,19.97,0.0,USD
UberX,completed,2024-10-23T23:28:22.000Z,2024-10-23T23:32:42.000Z,2024-10-23T23:44:47.000Z,3.321514234870786,725,0.1,12.11,0.0,USD
UberX,completed,2024-10-23T22:51:39.000Z,2024-10-23T23:01:41.000Z,2024-10-23T23:28:23.000Z,7.58081658398143,1602,0.1,28.98,0.0,USD
UberX,completed,2024-10-23T22:41:40.000Z,2024-10-23T22:52:07.000Z,2024-10-23T23:00:27.000Z,1.6630222965712305,500,0.1,10.72,0.0,USD
UberX,completed,2024-10-23T22:28:04.000Z,2024-10-23T22:32:58.000Z,2024-10-23T22:47:26.000Z,4.04267285917477,868,0.1,20.11,0.0,USD
UberX,completed,2024-10-23T22:02:12.000Z,2024-10-23T22:08:37.000Z,2024-10-23T22:29:26.000Z,8.240083778793828,1249,0.1,29.98,0.0,USD
UberX,completed,2024-10-23T16:49:48.000Z,2024-10-23T16:52:36.000Z,2024-10-23T17:22:53.000Z,13.211515797440656,1817,0.1,47.99,0.0,USD
UberX,completed,2024-10-23T16:36:24.000Z,2024-10-23T16:42:20.000Z,2024-10-23T16:46:15.000Z,0.6544613414808166,235,0.1,9.36,0.0,USD
UberX,completed,2024-10-23T16:00:00.000Z,2024-10-23T15:55:31.000Z,2024-10-23T16:21:39.000Z,9.67188344847002,1568,0.1,37.93,0.0,USD
UberX,completed,2024-10-23T15:23:57.000Z,2024-10-23T15:28:20.000Z,2024-10-23T15:49:17.000Z,5.978904028470506,1257,0.1,27.9,0.0,USD
UberX,completed,2024-10-23T15:16:21.000Z,2024-10-23T15:22:55.000Z,2024-10-23T15:24:48.000Z,0.4063098128322318,113,0.1,9.09,0.0,USD
UberX,completed,2024-10-23T13:33:12.000Z,2024-10-23T13:36:10.000Z,2024-10-23T13:42:29.000Z,1.0841698370301667,379,0.1,10.94,0.0,USD
UberX,completed,2024-10-22T17:31:17.000Z,2024-10-22T17:34:24.000Z,2024-10-22T17:42:52.000Z,0.9337001266968606,508,0.1,9.37,0.0,USD
UberX,completed,2024-10-22T17:03:54.000Z,2024-10-22T17:17:21.000Z,2024-10-22T17:24:39.000Z,2.2229636917487867,438,0.1,12.94,0.0,USD
UberX,completed,2024-10-22T16:47:55.000Z,2024-10-22T16:56:10.000Z,2024-10-22T17:03:15.000Z,2.0652469775410447,425,0.1,9.37,0.0,USD
UberX,completed,2024-10-22T16:19:27.000Z,2024-10-22T16:36:38.000Z,2024-10-22T16:46:40.000Z,2.3972256859176277,602,0.1,10.99,0.0,USD
UberX,completed,2024-10-22T16:19:05.000Z,2024-10-22T16:25:35.000Z,2024-10-22T16:30:30.000Z,1.550897871394605,295,0.1,9.23,0.0,USD
UberX,completed,2024-10-22T15:36:19.000Z,2024-10-22T15:41:35.000Z,2024-10-22T16:19:21.000Z,28.763186645393123,2266,0.1,67.99,0.0,USD
UberX,completed,2024-10-22T15:09:44.000Z,2024-10-22T15:22:08.000Z,2024-10-22T15:34:36.000Z,5.31643911158008,748,0.1,16.98,0.0,USD
UberX,completed,2024-10-22T14:35:05.000Z,2024-10-22T14:40:49.000Z,2024-10-22T15:07:06.000Z,15.414039384519059,1577,0.1,36.91,0.0,USD
UberX,completed,2024-10-22T14:16:36.000Z,2024-10-22T14:22:30.000Z,2024-10-22T14:39:14.000Z,7.557953996405521,1004,0.1,23.97,0.0,USD
UberX,completed,2024-10-22T14:05:37.000Z,2024-10-22T14:12:23.000Z,2024-10-22T14:15:04.000Z,0.9573347868165043,161,0.1,8.96,0.0,USD
UberX,completed,2024-10-22T14:01:05.000Z,2024-10-22T14:04:34.000Z,2024-10-22T14:09:02.000Z,2.0758337949975485,268,0.1,10.96,0.0,USD
UberX,completed,2024-10-22T13:51:43.000Z,2024-10-22T13:56:59.000Z,2024-10-22T14:01:26.000Z,1.1694740319491916,267,0.1,8.96,0.0,USD
UberX,completed,2024-10-22T13:12:27.000Z,2024-10-22T13:14:58.000Z,2024-10-22T13:50:13.000Z,16.22523378687466,2115,0.1,44.94,0.0,USD
UberX,completed,2024-10-22T13:06:31.000Z,2024-10-22T13:09:13.000Z,2024-10-22T13:10:49.000Z,0.3885369099796113,96,0.1,8.96,0.0,USD
UberX,completed,2024-10-21T22:54:26.000Z,2024-10-21T22:58:08.000Z,2024-10-21T23:06:42.000Z,1.5299761097602136,514,0.1,9.08,0.0,USD
UberX,completed,2024-10-21T22:39:07.000Z,2024-10-21T22:42:10.000Z,2024-10-21T22:51:11.000Z,2.424472948846449,541,0.1,11.94,0.0,USD
UberX,completed,2024-10-21T22:13:34.000Z,2024-10-21T22:23:14.000Z,2024-10-21T22:40:04.000Z,7.223167962483784,1010,0.1,22.94,0.0,USD
UberX,completed,2024-10-21T22:02:47.000Z,2024-10-21T22:09:19.000Z,2024-10-21T22:16:26.000Z,3.8648674288245224,427,0.1,16.98,0.0,USD
UberX,completed,2024-10-21T21:55:18.000Z,2024-10-21T22:02:55.000Z,2024-10-21T22:05:50.000Z,1.1162990312468923,175,0.1,8.96,0.0,USD
UberX,completed,2024-10-21T21:35:28.000Z,2024-10-21T21:39:49.000Z,2024-10-21T21:57:01.000Z,10.738287580307137,1032,0.1,28.25,0.0,USD
UberX,completed,2024-10-21T21:01:27.000Z,2024-10-21T21:08:10.000Z,2024-10-21T21:30:17.000Z,14.367885349135463,1327,0.1,33.25,0.0,USD
UberX,completed,2024-10-21T14:51:00.000Z,2024-10-21T15:04:58.000Z,2024-10-21T15:09:39.000Z,1.7206337626265018,281,0.1,10.54,0.0,USD
UberX,completed,2024-10-21T14:51:25.000Z,2024-10-21T14:57:02.000Z,2024-10-21T15:00:53.000Z,1.4073777401263916,231,0.1,10.94,0.0,USD
UberX,completed,2024-10-21T14:34:09.000Z,2024-10-21T14:42:13.000Z,2024-10-21T14:48:33.000Z,1.822780540109275,380,0.1,10.94,0.0,USD
UberX,completed,2024-10-21T14:24:56.000Z,2024-10-21T14:33:01.000Z,2024-10-21T14:36:59.000Z,0.6272696019280518,238,0.1,8.96,0.0,USD
UberX,completed,2024-10-21T14:12:56.000Z,2024-10-21T14:17:44.000Z,2024-10-21T14:23:17.000Z,1.9048511867409448,333,0.1,10.94,0.0,USD
UberX,completed,2024-10-20T23:45:02.000Z,2024-10-20T23:50:56.000Z,2024-10-20T23:57:44.000Z,2.1056761651083877,408,0.1,11.08,0.0,USD
UberX,completed,2024-10-20T23:34:30.000Z,2024-10-20T23:38:14.000Z,2024-10-20T23:46:35.000Z,2.1163678879008936,501,0.1,12.18,0.0,USD
UberX,completed,2024-10-20T23:20:31.000Z,2024-10-20T23:29:13.000Z,2024-10-20T23:34:28.000Z,1.221764774339508,315,0.1,9.95,0.0,USD
UberX,completed,2024-10-20T23:04:55.000Z,2024-10-20T23:16:12.000Z,2024-10-20T23:26:28.000Z,3.999271175568492,616,0.1,13.97,0.0,USD
UberX,completed,2024-10-20T22:53:19.000Z,2024-10-20T23:03:38.000Z,2024-10-20T23:10:54.000Z,5.269864995745921,436,0.1,17.96,0.0,USD
UberX,completed,2024-10-20T22:40:19.000Z,2024-10-20T22:49:04.000Z,2024-10-20T22:58:21.000Z,4.572655066767744,557,0.1,21.91,0.0,USD
UberX,completed,2024-10-20T22:26:24.000Z,2024-10-20T22:41:24.000Z,2024-10-20T22:46:16.000Z,1.8200982717047927,292,0.1,9.4,0.0,USD
UberX,completed,2024-10-20T22:00:02.000Z,2024-10-20T22:25:21.000Z,2024-10-20T22:33:53.000Z,4.622476718885337,512,0.1,22.93,0.0,USD
UberX,completed,2024-10-20T21:38:58.000Z,2024-10-20T21:47:19.000Z,2024-10-20T22:01:24.000Z,2.9462422032228583,845,0.1,14.33,0.0,USD
UberX,completed,2024-10-20T21:20:21.000Z,2024-10-20T21:24:02.000Z,2024-10-20T21:40:39.000Z,4.368392611218273,997,0.1,26.9,0.0,USD
UberX,completed,2024-10-20T20:44:33.000Z,2024-10-20T20:53:58.000Z,2024-10-20T21:19:41.000Z,11.752118075011602,1543,0.1,37.9,0.0,USD
UberX,completed,2024-10-20T20:14:20.000Z,2024-10-20T20:18:59.000Z,2024-10-20T20:49:44.000Z,21.9062556424928,1845,0.1,58.95,0.0,USD
UberX,completed,2024-10-13T23:05:51.000Z,2024-10-13T23:13:18.000Z,2024-10-13T23:17:40.000Z,0.8813285498494204,262,0.1,9.13,0.0,USD
RIDESHARE,completed,2024-10-13T22:48:11.000Z,2024-10-13T22:51:39.000Z,2024-10-13T23:01:18.000Z,4.914345831733066,579,0.1,16.5,0.0,USD
UberX,completed,2024-10-13T22:06:03.000Z,2024-10-13T22:19:23.000Z,2024-10-13T22:41:12.000Z,11.58805691662345,1309,0.1,31.19,0.0,USD
UberX,completed,2024-10-13T22:02:23.000Z,2024-10-13T22:06:32.000Z,2024-10-13T22:16:30.000Z,2.5369495024708013,598,0.1,12.91,0.0,USD
UberX,completed,2024-10-13T21:49:41.000Z,2024-10-13T21:54:00.000Z,2024-10-13T22:00:04.000Z,1.5465874699896391,364,0.1,9.4,0.0,USD
UberX,completed,2024-10-13T21:40:05.000Z,2024-10-13T21:41:30.000Z,2024-10-13T21:47:07.000Z,1.8769071365266115,337,0.1,11.68,0.0,USD
UberX,completed,2024-10-13T21:32:26.000Z,2024-10-13T21:36:00.000Z,2024-10-13T21:39:02.000Z,0.8407759915409087,182,0.1,9.4,0.0,USD
UberX,completed,2024-10-13T21:15:15.000Z,2024-10-13T21:16:18.000Z,2024-10-13T21:32:28.000Z,4.781603775289636,970,0.1,26.95,0.0,USD
UberX,completed,2024-10-13T20:53:49.000Z,2024-10-13T21:06:04.000Z,2024-10-13T21:13:18.000Z,1.2438873182502286,434,0.1,14.03,0.0,USD
UberX,completed,2024-10-13T20:39:24.000Z,2024-10-13T20:41:54.000Z,2024-10-13T20:52:20.000Z,3.114980044125202,626,0.1,12.97,0.0,USD
UberX,completed,2024-10-13T20:29:33.000Z,2024-10-13T20:33:55.000Z,2024-10-13T20:40:27.000Z,2.253639106325743,392,0.1,10.97,0.0,USD
UberX,completed,2024-10-13T19:41:01.000Z,2024-10-13T19:47:18.000Z,2024-10-13T20:17:39.000Z,13.799231512798142,1821,0.1,48.99,0.0,USD
UberX,completed,2024-10-13T07:48:35.000Z,2024-10-13T07:53:12.000Z,2024-10-13T08:16:02.000Z,11.457751627775625,1370,0.1,30.94,0.0,USD
UberX,completed,2024-10-13T07:29:25.000Z,2024-10-13T07:32:39.000Z,2024-10-13T07:49:50.000Z,6.980154699424318,1031,0.1,22.96,0.0,USD
UberX,completed,2024-10-13T07:01:27.000Z,2024-10-13T07:09:36.000Z,2024-10-13T07:30:21.000Z,12.567911822207778,1245,0.1,25.93,0.0,USD
UberX,completed,2024-10-13T06:46:29.000Z,2024-10-13T06:56:41.000Z,2024-10-13T07:03:37.000Z,2.818249712145498,416,0.1,12.93,0.0,USD
UberX,completed,2024-10-13T06:33:02.000Z,2024-10-13T06:36:43.000Z,2024-10-13T06:51:46.000Z,7.833110538564422,903,0.1,23.94,0.0,USD
UberX,completed,2024-10-13T05:46:35.000Z,2024-10-13T05:52:45.000Z,2024-10-13T06:15:39.000Z,13.311982381927848,1374,0.1,42.87,0.0,USD
UberX,completed,2024-10-13T05:26:40.000Z,2024-10-13T05:34:05.000Z,2024-10-13T05:41:55.000Z,3.482250377882009,470,0.1,13.87,0.0,USD
UberX,completed,2024-10-13T05:01:35.000Z,2024-10-13T05:04:43.000Z,2024-10-13T05:22:34.000Z,7.836643143872952,1071,0.1,32.81,0.0,USD
UberX,completed,2024-10-13T04:08:43.000Z,2024-10-13T04:14:54.000Z,2024-10-13T04:29:28.000Z,11.378919604960208,874,0.1,36.26,0.0,USD
UberX,completed,2024-10-13T03:40:26.000Z,2024-10-13T03:43:40.000Z,2024-10-13T04:00:51.000Z,9.251584025103183,1031,0.1,34.43,0.0,USD
UberX,completed,2024-10-13T01:13:55.000Z,2024-10-13T01:29:57.000Z,2024-10-13T01:53:30.000Z,7.494690382717209,1413,0.1,32.9,0.0,USD
UberX,completed,2024-10-13T00:55:20.000Z,2024-10-13T01:04:45.000Z,2024-10-13T01:18:13.000Z,9.784211824165261,808,0.1,28.78,0.0,USD
UberX,completed,2024-10-13T00:39:14.000Z,2024-10-13T00:46:30.000Z,2024-10-13T00:59:28.000Z,4.214663139955093,778,0.1,19.48,0.0,USD
UberX,completed,2024-10-13T00:13:27.000Z,2024-10-13T00:17:59.000Z,2024-10-13T00:33:17.000Z,10.90531809142532,918,0.1,35.27,0.0,USD
UberX,completed,2024-10-13T00:02:07.000Z,2024-10-13T00:06:17.000Z,2024-10-13T00:11:28.000Z,0.954336952959436,311,0.1,9.4,0.0,USD
UberX,completed,2024-10-12T23:51:01.000Z,2024-10-12T23:55:47.000Z,2024-10-13T00:05:29.000Z,4.168877606190844,582,0.1,22.03,0.0,USD
UberX,completed,2024-10-12T23:29:11.000Z,2024-10-12T23:33:45.000Z,2024-10-12T23:47:46.000Z,9.632508881093656,841,0.1,35.92,0.0,USD
UberX,completed,2024-10-12T23:13:56.000Z,2024-10-12T23:26:11.000Z,2024-10-12T23:31:16.000Z,2.099511430525208,305,0.1,9.43,0.0,USD
UberX,completed,2024-10-12T23:00:09.000Z,2024-10-12T23:07:01.000Z,2024-10-12T23:21:54.000Z,9.238378898326907,893,0.1,34.04,0.0,USD
UberX,completed,2024-10-12T22:35:07.000Z,2024-10-12T22:41:36.000Z,2024-10-12T23:01:05.000Z,14.461496795884456,1169,0.1,37.9,0.0,USD
RIDESHARE,completed,2024-10-12T22:22:23.000Z,2024-10-12T22:30:39.000Z,2024-10-12T22:39:17.000Z,2.5299514398006773,518,0.1,10.88,0.0,USD
UberX,completed,2024-10-12T22:09:20.000Z,2024-10-12T22:15:22.000Z,2024-10-12T22:26:04.000Z,6.85869850057653,642,0.1,30.0,0.0,USD
UberX,completed,2024-10-12T21:44:48.000Z,2024-10-12T21:49:34.000Z,2024-10-12T22:09:04.000Z,9.112756277575839,1170,0.1,33.04,0.0,USD
UberX,completed,2024-10-12T21:38:38.000Z,2024-10-12T21:41:09.000Z,2024-10-12T21:46:39.000Z,1.8683308504761849,330,0.1,11.97,0.0,USD
UberX,completed,2024-10-12T21:08:55.000Z,2024-10-12T21:19:35.000Z,2024-10-12T21:35:56.000Z,9.884583245099483,981,0.1,31.92,0.0,USD
UberX,completed,2024-10-12T20:45:22.000Z,2024-10-12T20:52:00.000Z,2024-10-12T21:13:33.000Z,9.770548347871172,1293,0.1,36.17,0.0,USD
UberX,completed,2024-10-12T20:39:11.000Z,2024-10-12T20:41:31.000Z,2024-10-12T20:47:08.000Z,1.6663823524746546,337,0.1,9.4,0.0,USD
UberX,completed,2024-10-12T20:23:12.000Z,2024-10-12T20:25:59.000Z,2024-10-12T20:32:31.000Z,1.5014235046241935,392,0.1,9.4,0.0,USD
UberX,completed,2024-10-12T20:13:26.000Z,2024-10-12T20:18:50.000Z,2024-10-12T20:24:05.000Z,1.0255208471509736,315,0.1,9.4,0.0,USD
UberX,completed,2024-10-12T19:57:58.000Z,2024-10-12T20:02:13.000Z,2024-10-12T20:07:18.000Z,1.0945127267138473,305,0.1,12.04,0.0,USD
UberX,completed,2024-10-12T19:45:33.000Z,2024-10-12T19:49:11.000Z,2024-10-12T19:58:45.000Z,2.2750760679880626,574,0.1,13.94,0.0,USD
UberX,completed,2024-10-12T19:39:03.000Z,2024-10-12T19:43:58.000Z,2024-10-12T19:48:26.000Z,0.9844102504451121,268,0.1,9.4,0.0,USD
UberX,completed,2024-10-12T19:06:19.000Z,2024-10-12T19:13:12.000Z,2024-10-12T19:40:13.000Z,9.795020909475186,1621,0.1,39.88,0.0,USD
UberX,completed,2024-10-12T04:35:44.000Z,2024-10-12T04:43:37.000Z,2024-10-12T04:52:31.000Z,4.3515056844506,534,0.1,18.92,0.0,USD
UberX,completed,2024-10-12T04:28:27.000Z,2024-10-12T04:34:01.000Z,2024-10-12T04:39:14.000Z,3.603260509059591,313,0.1,16.06,0.0,USD
UberX,completed,2024-10-12T04:06:38.000Z,2024-10-12T04:10:38.000Z,2024-10-12T04:22:06.000Z,3.8525387791197434,688,0.1,18.92,0.0,USD
UberX,completed,2024-10-12T03:38:12.000Z,2024-10-12T03:44:59.000Z,2024-10-12T03:55:07.000Z,3.6879963658093966,608,0.1,20.85,0.0,USD
UberX,completed,2024-10-12T03:22:16.000Z,2024-10-12T03:23:46.000Z,2024-10-12T03:37:52.000Z,6.262999489318759,846,0.1,30.91,0.0,USD
UberX,completed,2024-10-12T02:59:21.000Z,2024-10-12T03:06:25.000Z,2024-10-12T03:10:16.000Z,1.4023170905127829,231,0.1,11.95,0.0,USD
UberX,completed,2024-10-12T02:42:30.000Z,2024-10-12T02:48:07.000Z,2024-10-12T02:54:51.000Z,2.0276139657011947,404,0.1,10.09,0.0,USD
UberX,completed,2024-10-12T02:15:53.000Z,2024-10-12T02:25:33.000Z,2024-10-12T02:33:14.000Z,2.814142209154114,461,0.1,10.29,0.0,USD
UberX,completed,2024-10-12T01:55:19.000Z,2024-10-12T02:00:17.000Z,2024-10-12T02:18:37.000Z,11.847559384388306,1100,0.1,37.98,0.0,USD
UberX,completed,2024-10-12T01:15:45.000Z,2024-10-12T01:20:10.000Z,2024-10-12T01:49:23.000Z,25.94876902417046,1753,1.99,45.99,0.0,USD
UberX,completed,2024-10-12T00:46:06.000Z,2024-10-12T00:52:30.000Z,2024-10-12T01:13:02.000Z,20.827541433262805,1232,2.48,36.98,0.0,USD
UberX,completed,2024-10-12T00:31:43.000Z,2024-10-12T00:35:25.000Z,2024-10-12T00:48:10.000Z,10.755428870534328,765,1.99,27.93,0.0,USD
UberX,completed,2024-10-12T00:21:39.000Z,2024-10-12T00:23:09.000Z,2024-10-12T00:33:21.000Z,5.464104225335338,612,1.99,18.91,0.0,USD
UberX,completed,2024-10-11T23:56:11.000Z,2024-10-12T00:00:07.000Z,2024-10-12T00:21:39.000Z,10.418473458988865,1292,1.99,29.08,0.0,USD
UberX,completed,2024-10-11T22:39:18.000Z,2024-10-11T22:47:51.000Z,2024-10-11T23:29:59.000Z,36.2883111405235,2528,0.1,70.8,0.0,USD
UberX,completed,2024-10-11T22:20:54.000Z,2024-10-11T22:27:07.000Z,2024-10-11T22:43:00.000Z,5.922253014370601,953,0.1,26.72,0.0,USD
UberX,completed,2024-10-11T22:06:53.000Z,2024-10-11T22:14:20.000Z,2024-10-11T22:22:19.000Z,2.849910459862994,479,0.1,12.13,0.0,USD
UberX,completed,2024-10-11T21:14:37.000Z,2024-10-11T21:28:03.000Z,2024-10-11T22:04:56.000Z,14.858960559356634,2213,0.1,56.14,0.0,USD
UberX,completed,2024-10-11T20:56:26.000Z,2024-10-11T21:01:24.000Z,2024-10-11T21:04:58.000Z,0.8854071892557444,214,0.1,11.48,0.0,USD
UberX,completed,2024-10-11T20:50:10.000Z,2024-10-11T20:52:51.000Z,2024-10-11T20:58:23.000Z,1.7175482885965814,332,0.1,9.28,0.0,USD
UberX,completed,2024-10-11T20:34:08.000Z,2024-10-11T20:39:24.000Z,2024-10-11T20:49:24.000Z,6.566995794319635,600,0.1,24.24,0.0,USD
UberX,completed,2024-10-09T21:54:16.000Z,2024-10-09T21:56:37.000Z,2024-10-09T22:11:05.000Z,6.845765332066399,868,0.1,23.95,0.0,USD
UberX,completed,2024-10-09T21:25:35.000Z,2024-10-09T21:30:55.000Z,2024-10-09T21:42:10.000Z,4.646670355952917,675,0.1,21.99,0.0,USD
UberX,completed,2024-10-09T21:12:37.000Z,2024-10-09T21:15:33.000Z,2024-10-09T21:25:31.000Z,4.277631058939759,598,0.1,15.98,0.0,USD
UberX,completed,2024-10-09T21:00:48.000Z,2024-10-09T21:04:29.000Z,2024-10-09T21:14:09.000Z,3.6769611645047022,580,0.1,17.97,0.0,USD
UberX,completed,2024-10-09T05:38:25.000Z,2024-10-09T05:41:26.000Z,2024-10-09T05:47:55.000Z,2.0598679187623117,389,0.1,11.99,0.0,USD
UberX,completed,2024-10-09T05:19:09.000Z,2024-10-09T05:22:48.000Z,2024-10-09T05:35:15.000Z,4.714592205757413,747,0.1,20.94,0.0,USD
UberX,completed,2024-10-09T05:02:29.000Z,2024-10-09T05:08:03.000Z,2024-10-09T05:16:48.000Z,3.5274131092378416,525,0.1,20.21,0.0,USD
UberX,completed,2024-10-09T04:50:40.000Z,2024-10-09T04:56:17.000Z,2024-10-09T05:00:00.000Z,1.752852787054385,223,0.1,11.96,0.0,USD
UberX,completed,2024-10-09T04:39:22.000Z,2024-10-09T04:45:57.000Z,2024-10-09T04:51:25.000Z,1.5629122466418712,328,0.1,9.31,0.0,USD
UberX,completed,2024-10-09T04:07:09.000Z,2024-10-09T04:09:59.000Z,2024-10-09T04:13:22.000Z,0.8888431079284176,203,0.1,10.42,0.0,USD
UberX,completed,2024-10-09T03:32:55.000Z,2024-10-09T03:39:49.000Z,2024-10-09T03:50:18.000Z,2.9205511354212907,629,0.1,12.98,0.0,USD
UberX,completed,2024-10-09T03:16:47.000Z,2024-10-09T03:18:49.000Z,2024-10-09T03:29:48.000Z,7.374896364314358,659,0.1,21.93,0.0,USD
