Time,Subject,Content,Medium,Direction
2024-09-01 06:04:04,,I've arrived,intercom_text,out
2024-09-01 06:04:04,,I've arrived,push,out
2024-09-01 05:56:21,,I've arrived,push,out
2024-09-01 05:56:21,,I've arrived,intercom_text,out
2024-09-01 05:22:54,,I've arrived,push,out
2024-09-01 05:22:54,,I've arrived,intercom_text,out
2024-09-01 02:52:10,,Fraud detection im right outside,intercom_text,out
2024-09-01 02:52:10,,Fraud detection im right outside,push,out
2024-09-01 02:52:01,,On phone with bank sorry lol,intercom_text,out
2024-09-01 02:52:01,,On phone with bank sorry lol,push,out
2024-09-01 02:51:50,,"OK, got it!",intercom_text,out
2024-09-01 02:51:50,,"OK, got it!",push,out
2024-08-30 11:52:07,,I've arrived,intercom_text,out
2024-08-30 11:52:07,,I've arrived,push,out
2024-08-30 09:52:44,,Ok thank you,intercom_text,out
2024-08-30 09:42:18,,"What should’ve been a five minute ride turned into a 20 minute ride , it was a waste of time",intercom_text,out
2024-08-30 09:30:40,,Ok,push,out
2024-08-30 09:30:40,,Ok,intercom_text,out
2024-08-30 09:30:22,,1735 la brea?,intercom_text,out
2024-08-30 09:30:22,,1735 la brea?,push,out
2024-08-30 09:30:06,,I've arrived,intercom_text,out
2024-08-30 09:30:06,,I've arrived,push,out
2024-08-30 09:16:58,,I've arrived,push,out
2024-08-30 09:16:58,,I've arrived,intercom_text,out
2024-08-30 09:02:44,,I've arrived,intercom_text,out
2024-08-30 09:02:44,,I've arrived,push,out
2024-08-28 09:02:28,,"OK, got it!",intercom_text,out
2024-08-28 07:44:33,,I've arrived,intercom_text,out
2024-08-26 07:49:36,,I've arrived,push,out
2024-08-26 07:49:36,,I've arrived,intercom_text,out
2024-08-24 12:15:08,,Ok thank you!,intercom_text,out
2024-08-24 12:15:08,,Ok thank you!,push,out
2024-08-24 12:14:42,,Ok is it kew drive?,push,out
2024-08-24 12:14:41,,Ok is it kew drive?,intercom_text,out
2024-08-24 11:32:26,,"OK, got it!",intercom_text,out
2024-08-24 11:32:26,,"OK, got it!",push,out
2024-08-24 10:50:30,,I've arrived,intercom_text,out
2024-08-24 10:50:30,,I've arrived,push,out
2024-08-24 10:17:23,,I've arrived,push,out
2024-08-24 10:17:23,,I've arrived,intercom_text,out
2024-08-23 04:05:56,,Couldnt stay in the lane with the cars,intercom_text,out
2024-08-23 04:05:56,,Couldnt stay in the lane with the cars,push,out
2024-08-23 04:05:45,,Ok im right here,push,out
2024-08-23 04:05:45,,Ok im right here,intercom_text,out
2024-08-22 09:24:01,,I've arrived,push,out
2024-08-22 09:24:01,,I've arrived,intercom_text,out
2024-08-22 09:19:47,,I'm on my way,intercom_text,out
2024-08-22 09:19:47,,I'm on my way,push,out
2024-08-22 09:18:25,,I’ve arrived,push,out
2024-08-22 09:18:25,,I’ve arrived,intercom_text,out
2024-08-22 07:54:42,,I've arrived,push,out
2024-08-22 07:54:41,,I've arrived,intercom_text,out
2024-08-22 07:28:08,,I've arrived,intercom_text,out
2024-08-22 07:28:08,,I've arrived,push,out
2024-08-22 06:05:13,,Blue car,push,out
2024-08-22 06:05:13,,Blue car,intercom_text,out
2024-08-22 01:05:46,,I've arrived,intercom_text,out
2024-08-22 01:05:46,,I've arrived,push,out
2024-08-22 00:22:19,,I've arrived,push,out
2024-08-22 00:22:19,,I've arrived,intercom_text,out
2024-08-20 06:18:45,,I'm on my way,intercom_text,out
2024-08-20 06:18:45,,I'm on my way,push,out
2024-08-20 06:06:12,,"OK, got it!",push,out
2024-08-20 06:06:12,,"OK, got it!",intercom_text,out
2024-08-18 17:54:33,,I've arrived,push,out
2024-08-18 17:54:33,,I've arrived,intercom_text,out
2024-08-18 08:52:16,,"OK, got it!",push,out
2024-08-18 08:52:16,,"OK, got it!",intercom_text,out
2024-08-18 08:52:15,,I've arrived,intercom_text,out
2024-08-18 08:52:15,,I've arrived,push,out
2024-08-18 05:11:34,,I've arrived,push,out
2024-08-18 05:11:33,,I've arrived,intercom_text,out
2024-08-18 03:28:54,,"OK, got it!",push,out
2024-08-18 03:28:54,,"OK, got it!",intercom_text,out
2024-08-18 00:49:56,,I've arrived,intercom_text,out
2024-08-16 05:30:34,,"OK, got it!",intercom_text,out
2024-08-16 05:30:34,,"OK, got it!",push,out
2024-08-16 05:20:56,,I've arrived,push,out
2024-08-16 05:20:56,,I've arrived,intercom_text,out
2024-08-14 09:20:49,,I've arrived,push,out
2024-08-14 09:20:48,,I've arrived,intercom_text,out
2024-08-14 08:44:57,,I've arrived,intercom_text,out
2024-08-14 08:44:57,,I've arrived,push,out
2024-08-14 08:20:08,,Ok got it,push,out
2024-08-14 08:20:08,,Ok got it,intercom_text,out
2024-08-14 08:07:47,,I've arrived,intercom_text,out
2024-08-14 07:54:59,,I've arrived,intercom_text,out
2024-08-14 07:54:59,,I've arrived,push,out
2024-08-14 07:37:50,,I've arrived,push,out
2024-08-14 07:37:50,,I've arrived,intercom_text,out
2024-08-14 06:20:12,,I've arrived,push,out
2024-08-14 06:20:12,,I've arrived,intercom_text,out
2024-08-14 06:13:49,,I've arrived,intercom_text,out
2024-08-14 06:13:49,,I've arrived,push,out
2024-08-09 14:18:56,,I've arrived,intercom_text,out
2024-08-09 14:18:56,,I've arrived,push,out
2024-08-09 14:18:28,,"OK, got it!",intercom_text,out
2024-08-09 14:18:28,,"OK, got it!",push,out
2024-08-09 14:07:37,,I've arrived,push,out
2024-08-09 14:07:37,,I've arrived,intercom_text,out
2024-08-09 06:37:17,,"OK, got it!",intercom_text,out
2024-08-09 06:37:17,,"OK, got it!",push,out
2024-07-21 05:58:39,,Hey how are you what street are you on?,intercom_text,out
2024-07-21 05:58:39,,Hey how are you what street are you on?,push,out
2024-07-21 04:12:45,,Hey im a little bit pulled up to the right cuz i cant stop right in front,push,out
2024-07-21 04:12:45,,Hey im a little bit pulled up to the right cuz i cant stop right in front,intercom_text,out
2024-07-21 02:51:40,,Didjt have service up there so i left,intercom_text,out
2024-07-21 02:51:40,,Didjt have service up there so i left,push,out
2024-07-21 02:50:47,,I've arrived,push,out
2024-07-21 02:50:47,,I've arrived,intercom_text,out
2024-07-21 02:10:38,,I've arrived,intercom_text,out
2024-07-20 04:47:52,,Are you at teriyaki madness though?,intercom_text,out
2024-07-20 04:47:52,,Are you at teriyaki madness though?,push,out
2024-07-20 04:47:42,,Hey i think i’m where you are on the Gps,push,out
2024-07-20 04:47:41,,Hey i think i’m where you are on the Gps,intercom_text,out
2024-07-20 03:43:31,,The road is blocked off i can’t go up any further,push,out
2024-07-20 03:43:31,,The road is blocked off i can’t go up any further,intercom_text,out
2024-07-20 03:13:39,,"OK, got it!",intercom_text,out
2024-07-20 03:13:39,,"OK, got it!",push,out
2024-07-19 10:59:21,,"OK, got it!",intercom_text,out
2024-07-19 08:48:10,,I've arrived,push,out
2024-07-19 08:48:10,,I've arrived,intercom_text,out
2024-07-19 08:38:38,,I've arrived,intercom_text,out
2024-07-19 08:38:38,,I've arrived,push,out
2024-07-19 07:53:27,,"OK, got it!",intercom_text,out
2024-07-19 07:37:56,,"OK, got it!",intercom_text,out
2024-07-16 07:45:11,,"OK, got it!",intercom_text,out
2024-07-16 07:45:11,,"OK, got it!",push,out
2024-07-16 07:43:59,,Im 2 min asay,intercom_text,out
2024-07-16 07:43:59,,Im 2 min asay,push,out
2024-07-16 05:18:36,,"OK, got it!",push,out
2024-07-16 05:18:36,,"OK, got it!",intercom_text,out
2024-07-15 08:31:19,,Hey they gave me the wrong order… im waiting in line again,push,out
2024-07-15 08:31:19,,Hey they gave me the wrong order… im waiting in line again,intercom_text,out
2024-07-15 08:03:17,,"OK, got it!",intercom_text,out
2024-07-15 08:03:17,,"OK, got it!",push,out
2024-07-15 07:56:44,,"OK, got it!",intercom_text,out
2024-07-15 07:56:44,,"OK, got it!",push,out
2024-07-15 07:04:50,,"OK, got it!",push,out
2024-07-15 07:04:49,,"OK, got it!",intercom_text,out
2024-07-14 09:04:15,,Outside mr Furley’s bar,intercom_text,out
2024-07-14 09:02:59,,For my friend liliana,intercom_text,out
2024-07-07 01:10:34,,I've arrived,intercom_text,out
2024-07-07 01:10:34,,I've arrived,push,out
2024-07-07 01:04:18,,I've arrived,push,out
2024-07-07 01:04:18,,I've arrived,intercom_text,out
2024-07-06 07:17:29,,I've arrived,push,out
2024-07-06 07:17:29,,I've arrived,intercom_text,out
2024-07-05 23:25:11,,"OK, got it!",intercom_text,out
2024-07-05 06:07:51,,Be right there,intercom_text,out
2024-06-29 08:25:48,,Take your time,push,out
2024-06-29 08:25:48,,Take your time,intercom_text,out
2024-06-29 08:25:41,,I've arrived,intercom_text,out
2024-06-29 08:25:41,,I've arrived,push,out
2024-06-24 05:13:50,,"OK, got it!",push,out
2024-06-24 05:13:50,,"OK, got it!",intercom_text,out
2024-06-20 13:37:11,,I've arrived,intercom_text,out
2024-06-20 13:37:11,,I've arrived,push,out
2024-06-20 01:39:07,,"OK, got it!",intercom_text,out
2024-06-20 00:50:12,,On 380 w alameda,intercom_text,out
2024-06-20 00:50:12,,On 380 w alameda,push,out
2024-06-19 23:55:49,,Im in the back!,push,out
2024-06-19 23:55:49,,Im in the back!,intercom_text,out
2024-06-09 10:10:15,,I've arrived,intercom_text,out
2024-06-09 10:10:15,,I've arrived,push,out
2024-06-09 08:22:38,,"OK, got it!",push,out
2024-06-09 08:22:38,,"OK, got it!",intercom_text,out
2024-06-08 17:15:39,,I've arrived,intercom_text,out
2024-06-08 16:39:48,,"OK, got it!",intercom_text,out
2024-06-08 16:39:48,,"OK, got it!",push,out
2022-09-15 10:33:02,,Ill bdown two seconds,intercom_text,out
2022-09-15 10:25:25,,Ill meet u out front,intercom_text,out
2022-07-19 02:09:31,,I’ll b right there,intercom_text,out
2022-07-19 02:06:22,,I’ll meet you outside,intercom_text,out
2022-05-17 05:56:23,,I will come down,intercom_text,out
2022-05-17 05:56:04,,I will come down,intercom_text,out
2022-04-03 05:50:43,,Thanks!,intercom_text,out
2022-04-03 05:50:03,,Im coming down,intercom_text,out
2022-04-02 08:35:05,,I’ll clme down. Ow,intercom_text,out
2022-01-31 05:30:59,,I’ll meet you out front,intercom_text,out
2022-01-31 05:30:59,,I’ll meet you out front,intercom_text,out
2022-01-30 02:31:01,,I’ll meet you,intercom_text,out
2022-01-30 02:31:01,,I’ll meet you,intercom_text,out
2022-01-19 08:17:20,,I’ll meet you out fromt,intercom_text,out
2022-01-19 08:17:20,,I’ll meet you out fromt,intercom_text,out
2022-01-18 05:48:33,,I’ll meet you out front,intercom_text,out
2022-01-18 05:48:33,,I’ll meet you out front,intercom_text,out
2022-01-11 02:47:12,,I have backpack on,intercom_text,out
2022-01-11 02:47:12,,I have backpack on,intercom_text,out
2022-01-11 02:47:02,,I’ll meet you outfront,intercom_text,out
2022-01-11 02:47:02,,I’ll meet you outfront,intercom_text,out
2021-11-12 05:49:16,,Ill meet you out fron,intercom_text,out
2021-11-12 05:49:16,,Ill meet you out fron,intercom_text,out
2021-11-12 03:56:24,,Im on the street,intercom_text,out
2021-11-12 03:56:24,,Im on the street,intercom_text,out
2021-11-12 03:56:18,,Front,intercom_text,out
2021-11-12 03:56:18,,Front,intercom_text,out
2021-11-12 03:56:16,,Ill meet you out fornt,intercom_text,out
2021-11-12 03:56:16,,Ill meet you out fornt,intercom_text,out
2021-11-05 07:40:04,,Thanks ill meet u out front,intercom_text,out
2021-11-05 07:40:04,,Thanks ill meet u out front,intercom_text,out
2021-10-14 07:10:35,,I will meet u out fron,intercom_text,out
2021-10-14 07:10:35,,I will meet u out fron,intercom_text,out
2021-10-12 07:21:29,,I will cone out,intercom_text,out
2021-10-12 07:21:29,,I will cone out,intercom_text,out
2021-10-12 07:13:43,,Thank you!,intercom_text,out
2021-10-12 07:13:43,,Thank you!,intercom_text,out
2021-10-12 07:11:30,,Thank u! And can u ask them if they have hot sauce if possible?,intercom_text,out
2021-10-12 07:11:30,,Thank u! And can u ask them if they have hot sauce if possible?,intercom_text,out
2021-10-12 07:11:17,,Ok maybe coke?,intercom_text,out
2021-10-12 07:11:17,,Ok maybe coke?,intercom_text,out
2021-10-10 10:27:56,,Ill come out,intercom_text,out
2021-10-10 10:27:56,,Ill come out,intercom_text,out
2021-10-05 10:19:15,,Ill come down theres a place to pull into after ladwp building,intercom_text,out
2021-10-05 10:19:15,,Ill come down theres a place to pull into after ladwp building,intercom_text,out
2021-09-02 05:39:40,,Ill meet u out front,intercom_text,out
2021-09-02 05:39:40,,Ill meet u out front,intercom_text,out
2021-08-19 04:57:06,,Im coming outsideo,intercom_text,out
2021-08-19 04:57:06,,Im coming outsideo,intercom_text,out
2021-08-11 16:37:50,,I actually think I forgot to update,sms,in
2021-08-11 16:37:50,,I actually think I forgot to update,sms,in
2021-08-11 16:37:37,,I put on metal plates recieved then in mail,sms,in
2021-08-11 16:37:37,,I put on metal plates recieved then in mail,sms,in
2021-08-11 16:37:24,,"For sure, i got a new car i have to update my new liscence from the first paper one they gave me at dealer",sms,in
2021-08-11 16:37:24,,"For sure, i got a new car i have to update my new liscence from the first paper one they gave me at dealer",sms,in
2021-08-11 16:34:52,,Says it needs to redo my background check i submitted my stuff and it never changed.,sms,in
2021-08-11 16:34:52,,Says it needs to redo my background check i submitted my stuff and it never changed.,sms,in
2021-08-11 16:34:47,,I just did it again,sms,in
2021-08-11 16:34:47,,I just did it again,sms,in
2021-08-11 16:33:16,,It's not letting me sign on in my uber driver app,sms,in
2021-08-11 16:33:16,,It's not letting me sign on in my uber driver app,sms,in
2021-08-11 16:33:10,,It's not letting me sign on in my uber driver app,sms,in
2021-08-11 16:33:10,,It's not letting me sign on in my uber driver app,sms,in
2021-08-11 16:20:52,,Yes,sms,in
2021-08-11 16:20:52,,Yes,sms,in
2021-08-11 16:20:46,,Yes,sms,in
2021-08-11 16:20:46,,Yes,sms,in
2021-08-06 01:16:04,,Ill meet u out front,intercom_text,out
2021-08-06 01:16:04,,Ill meet u out front,intercom_text,out
2021-07-13 05:42:02,,I've arrived,push,out
2021-07-13 05:42:02,,I've arrived,push,out
2021-07-13 05:42:01,,I've arrived,intercom_text,out
2021-07-13 05:42:01,,I've arrived,intercom_text,out
2021-07-13 05:26:05,,Tha ks!,push,out
2021-07-13 05:26:05,,Tha ks!,push,out
2021-07-13 05:26:05,,Tha ks!,intercom_text,out
2021-07-13 05:26:05,,Tha ks!,intercom_text,out
2021-07-13 05:25:09,,"OK, got it!",push,out
2021-07-13 05:25:09,,"OK, got it!",intercom_text,out
2021-07-13 05:25:09,,"OK, got it!",intercom_text,out
2021-07-13 05:25:09,,"OK, got it!",push,out
2021-07-13 05:24:59,,"OK, got it!",push,out
2021-07-13 05:24:59,,"OK, got it!",intercom_text,out
2021-07-13 05:24:59,,"OK, got it!",intercom_text,out
2021-07-13 05:24:59,,"OK, got it!",push,out
2021-07-13 05:24:48,,"OK, got it!",push,out
2021-07-13 05:24:48,,"OK, got it!",push,out
2021-07-13 05:24:48,,"OK, got it!",intercom_text,out
2021-07-13 05:24:48,,"OK, got it!",intercom_text,out
2021-07-13 03:42:59,,Oh wait—- sorry nevermind i was confused! The orher customer had the water nevermind!,push,out
2021-07-13 03:42:59,,Oh wait—- sorry nevermind i was confused! The orher customer had the water nevermind!,push,out
2021-07-13 03:42:59,,Oh wait—- sorry nevermind i was confused! The orher customer had the water nevermind!,intercom_text,out
2021-07-13 03:42:59,,Oh wait—- sorry nevermind i was confused! The orher customer had the water nevermind!,intercom_text,out
2021-07-13 03:42:31,,Was it aqua panna?,push,out
2021-07-13 03:42:31,,Was it aqua panna?,intercom_text,out
2021-07-13 03:42:31,,Was it aqua panna?,intercom_text,out
2021-07-13 03:42:31,,Was it aqua panna?,push,out
2021-07-13 03:42:23,,I left it with the other customer by accident,intercom_text,out
2021-07-13 03:42:23,,I left it with the other customer by accident,push,out
2021-07-13 03:42:23,,I left it with the other customer by accident,push,out
2021-07-13 03:42:23,,I left it with the other customer by accident,intercom_text,out
2021-07-13 03:42:14,,I will bring you another one right now,intercom_text,out
2021-07-13 03:42:14,,I will bring you another one right now,intercom_text,out
2021-07-13 03:42:14,,I will bring you another one right now,push,out
2021-07-13 03:42:14,,I will bring you another one right now,push,out
2021-07-13 03:42:06,,I forgot the water,push,out
2021-07-13 03:42:06,,I forgot the water,push,out
2021-07-13 03:42:05,,I forgot the water,intercom_text,out
2021-07-13 03:42:05,,I forgot the water,intercom_text,out
2021-06-25 03:01:02,,I've arrived,intercom_text,out
2021-06-25 03:01:02,,I've arrived,intercom_text,out
2021-06-25 03:01:02,,I've arrived,push,out
2021-06-25 03:01:02,,I've arrived,push,out
2021-06-25 02:59:41,,"OK, got it!",intercom_text,out
2021-06-25 02:59:41,,"OK, got it!",push,out
2021-06-25 02:59:41,,"OK, got it!",push,out
2021-06-25 02:59:41,,"OK, got it!",intercom_text,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:28,,"OK, got it!",intercom_text,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:28,,"OK, got it!",intercom_text,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:28,,"OK, got it!",push,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:34:19,,Yes,intercom_text,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:34:19,,Yes,intercom_text,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:34:19,,Yes,push,out
2021-06-25 02:33:36,,I've arrived,intercom_text,out
2021-06-25 02:33:36,,I've arrived,intercom_text,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:33:36,,I've arrived,push,out
2021-06-25 02:13:09,,I've arrived,intercom_text,out
2021-06-25 02:13:09,,I've arrived,intercom_text,out
2021-06-15 00:13:35,,I've arrived,push,out
2021-06-15 00:13:35,,I've arrived,push,out
2021-06-15 00:13:35,,I've arrived,intercom_text,out
2021-06-15 00:13:35,,I've arrived,intercom_text,out
2021-06-15 00:13:26,,"OK, got it!",push,out
2021-06-15 00:13:26,,"OK, got it!",intercom_text,out
2021-06-15 00:13:26,,"OK, got it!",intercom_text,out
2021-06-15 00:13:26,,"OK, got it!",push,out
2021-06-15 00:13:22,,"OK, got it!",intercom_text,out
2021-06-15 00:13:22,,"OK, got it!",intercom_text,out
2021-06-15 00:13:22,,"OK, got it!",push,out
2021-06-15 00:13:22,,"OK, got it!",push,out
2021-06-15 00:12:23,,I've arrived,intercom_text,out
2021-06-15 00:12:23,,I've arrived,push,out
2021-06-15 00:12:23,,I've arrived,push,out
2021-06-15 00:12:23,,I've arrived,intercom_text,out
2021-06-15 00:05:11,,I've arrived,intercom_text,out
2021-06-15 00:05:11,,I've arrived,push,out
2021-06-15 00:05:11,,I've arrived,push,out
2021-06-15 00:05:11,,I've arrived,intercom_text,out
2021-06-14 23:43:33,,"OK, got it!",intercom_text,out
2021-06-14 23:43:33,,"OK, got it!",push,out
2021-06-14 23:43:33,,"OK, got it!",intercom_text,out
2021-06-14 23:43:33,,"OK, got it!",push,out
2021-06-14 23:28:51,,"OK, got it!",intercom_text,out
2021-06-14 23:28:51,,"OK, got it!",intercom_text,out
2021-06-14 23:28:51,,"OK, got it!",push,out
2021-06-14 23:28:51,,"OK, got it!",push,out
2021-06-14 22:32:42,,I've arrived,push,out
2021-06-14 22:32:42,,I've arrived,intercom_text,out
2021-06-14 22:32:42,,I've arrived,push,out
2021-06-14 22:32:42,,I've arrived,intercom_text,out
2021-06-14 22:03:44,,"OK, got it!",push,out
2021-06-14 22:03:44,,"OK, got it!",push,out
2021-06-14 22:03:43,,"OK, got it!",intercom_text,out
2021-06-14 22:03:43,,"OK, got it!",intercom_text,out
2021-06-14 22:02:29,,Would u like blueberry or peach?,push,out
2021-06-14 22:02:29,,Would u like blueberry or peach?,push,out
2021-06-14 22:02:28,,Would u like blueberry or peach?,intercom_text,out
2021-06-14 22:02:28,,Would u like blueberry or peach?,intercom_text,out
2021-06-14 22:02:21,,They dont have strawberry lemonade,push,out
2021-06-14 22:02:21,,They dont have strawberry lemonade,intercom_text,out
2021-06-14 22:02:21,,They dont have strawberry lemonade,intercom_text,out
2021-06-14 22:02:21,,They dont have strawberry lemonade,push,out
2021-06-13 21:30:02,,I've arrived,push,out
2021-06-13 21:30:02,,I've arrived,push,out
2021-06-13 21:30:02,,I've arrived,intercom_text,out
2021-06-13 21:30:02,,I've arrived,intercom_text,out
2021-06-11 06:35:29,,I've arrived,intercom_text,out
2021-06-11 06:35:29,,I've arrived,intercom_text,out
2021-06-11 05:58:15,,I've arrived,intercom_text,out
2021-06-11 05:58:15,,I've arrived,intercom_text,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,intercom_text,out
2021-06-11 04:43:42,,I can’t find the door,intercom_text,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 04:43:42,,I can’t find the door,push,out
2021-06-11 03:33:59,,I've arrived,push,out
2021-06-11 03:33:59,,I've arrived,intercom_text,out
2021-06-11 03:33:59,,I've arrived,push,out
2021-06-11 03:33:59,,I've arrived,intercom_text,out
2021-06-10 19:52:09,,"OK, got it!",intercom_text,out
2021-06-10 19:52:09,,"OK, got it!",intercom_text,out
2021-06-10 19:52:09,,"OK, got it!",push,out
2021-06-10 19:52:09,,"OK, got it!",push,out
2021-06-10 19:51:59,,"OK, got it!",intercom_text,out
2021-06-10 19:51:59,,"OK, got it!",push,out
2021-06-10 19:51:59,,"OK, got it!",intercom_text,out
2021-06-10 19:51:59,,"OK, got it!",push,out
2021-06-10 19:51:49,,"OK, got it!",push,out
2021-06-10 19:51:49,,"OK, got it!",push,out
2021-06-10 19:51:49,,"OK, got it!",intercom_text,out
2021-06-10 19:51:49,,"OK, got it!",intercom_text,out
2021-06-10 19:51:49,,"OK, got it!",intercom_text,out
2021-06-08 01:59:13,,"OK, got it!",intercom_text,out
2021-06-08 01:59:13,,"OK, got it!",push,out
2021-06-08 01:59:13,,"OK, got it!",push,out
2021-06-08 01:59:13,,"OK, got it!",intercom_text,out
2021-06-08 01:59:12,,Nvm,push,out
2021-06-08 01:59:12,,Nvm,intercom_text,out
2021-06-08 01:59:12,,Nvm,intercom_text,out
2021-06-08 01:59:12,,Nvm,push,out
2021-06-08 01:58:48,,I can’t find the door,push,out
2021-06-08 01:58:48,,I can’t find the door,intercom_text,out
2021-06-08 01:58:48,,I can’t find the door,intercom_text,out
2021-06-08 01:58:48,,I can’t find the door,push,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,intercom_text,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,push,out
2021-06-08 01:48:07,,I got in !,intercom_text,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,intercom_text,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,push,out
2021-06-08 01:47:38,,I've arrived,intercom_text,out
2021-06-08 01:35:02,,Coming up,push,out
2021-06-08 01:35:02,,Coming up,intercom_text,out
2021-06-08 01:35:02,,Coming up,intercom_text,out
2021-06-08 01:35:02,,Coming up,push,out
2021-06-08 01:34:56,,"OK, got it!",intercom_text,out
2021-06-08 01:34:56,,"OK, got it!",push,out
2021-06-08 01:34:56,,"OK, got it!",intercom_text,out
2021-06-08 01:34:56,,"OK, got it!",push,out
2021-06-08 01:33:26,,I tried to buzz,intercom_text,out
2021-06-08 01:33:26,,I tried to buzz,push,out
2021-06-08 01:33:26,,I tried to buzz,intercom_text,out
2021-06-08 01:33:26,,I tried to buzz,push,out
2021-06-08 01:32:59,,I've arrived,push,out
2021-06-08 01:32:59,,I've arrived,push,out
2021-06-08 01:32:57,,I've arrived,intercom_text,out
2021-06-08 01:32:57,,I've arrived,intercom_text,out
2021-06-01 00:06:53,,I've arrived,intercom_text,out
2021-06-01 00:06:53,,I've arrived,push,out
2021-06-01 00:06:53,,I've arrived,push,out
2021-06-01 00:06:53,,I've arrived,intercom_text,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",intercom_text,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",push,out
2021-05-31 23:24:17,,"OK, got it!",intercom_text,out
2021-05-31 23:24:17,,"OK, got it!",intercom_text,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,intercom_text,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,intercom_text,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:49,,Which snapple,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,intercom_text,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,intercom_text,out
2021-05-31 23:23:20,,Do you want anything else or no just cancel it...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,intercom_text,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,intercom_text,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:08,,They have snapple rasberry peach lemon...,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
