City Name,Local Amount,Currency Code,Classification,Category,Local Timestamp,year,month,day,hour,day_of_week
Los Angeles,1.94,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 18:16:05,2025,1,24,18,Friday
Los Angeles,2.04,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 17:55:22,2025,1,24,17,Friday
Los Angeles,-1.89,USD,intermediary.commission,commission,2025-01-24 17:55:22,2025,1,24,17,Friday
Los Angeles,-2.04,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 17:55:22,2025,1,24,17,Friday
Los Angeles,9.01,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 17:55:22,2025,1,24,17,Friday
Los Angeles,0.77,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 17:55:22,2025,1,24,17,Friday
Los Angeles,8.41,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 17:06:13,2025,1,24,17,Friday
Los Angeles,5.96,USD,intermediary.service_fee.ecr_guardrail_refund_US,driver_payment_fares,2025-01-24 17:06:13,2025,1,24,17,Friday
Los Angeles,2.68,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 17:06:13,2025,1,24,17,Friday
Los Angeles,-2.68,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 17:06:13,2025,1,24,17,Friday
Los Angeles,-1.77,USD,intermediary.commission,commission,2025-01-24 17:06:13,2025,1,24,17,Friday
Los Angeles,0.82,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,12.19,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,-2.77,USD,intermediary.commission,commission,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,-2.98,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,0.98,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,2.98,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 05:22:01,2025,1,24,5,Friday
Los Angeles,2.26,USD,intermediary.service_fee.ecr_guardrail_refund_US,driver_payment_fares,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,13.4,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,-0.85,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,4.18,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,1.07,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,-4.18,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,-3.03,USD,intermediary.commission,commission,2025-01-24 04:55:19,2025,1,24,4,Friday
Los Angeles,8.51,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,-1.93,USD,intermediary.commission,commission,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,1.15,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,-2.08,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,0.68,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,2.08,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 04:41:48,2025,1,24,4,Friday
Los Angeles,2.2,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,-1.92,USD,intermediary.commission,commission,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,2.07,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,8.49,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,0.68,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,-2.07,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 04:03:29,2025,1,24,4,Friday
Los Angeles,1.82,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,10.28,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,-2.37,USD,intermediary.commission,commission,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,2.51,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,0.82,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,0.18,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-24 03:36:38,2025,1,24,3,Friday
Los Angeles,-2.51,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 03:36:38,2025,1,24,3,Friday
Orange County,0.03,USD,intermediary.fare.effective_cost_refund,existing_driver_incentive,2025-01-24 03:05:00,2025,1,24,3,Friday
Orange County,7.86,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 03:05:00,2025,1,24,3,Friday
Orange County,1.52,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 03:05:00,2025,1,24,3,Friday
Orange County,-1.52,USD,intermediary.fare.ufp_service_adj,commission,2025-01-24 03:05:00,2025,1,24,3,Friday
Orange County,-1.96,USD,intermediary.commission,commission,2025-01-24 03:05:00,2025,1,24,3,Friday
Orange County,9.25,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 02:28:43,2025,1,24,2,Friday
Orange County,0.74,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 02:28:43,2025,1,24,2,Friday
Orange County,2.16,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 02:28:43,2025,1,24,2,Friday
Orange County,-2.49,USD,intermediary.commission,commission,2025-01-24 02:28:43,2025,1,24,2,Friday
Orange County,-2.4,USD,intermediary.commission,commission,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,0.46,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,8.5,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,-0.57,USD,intermediary.fare.ufp_service_adj,commission,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,-0.45,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,0.57,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,0.68,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 01:52:52,2025,1,24,1,Friday
Orange County,1.18,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,2.0,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,7.41,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,-2.0,USD,intermediary.commission,commission,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,-2.0,USD,intermediary.fare.ufp_service_adj,commission,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,3.0,USD,transport.misc.tip,tip,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,0.59,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 01:44:29,2025,1,24,1,Friday
Orange County,4.13,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,1.35,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,-2.75,USD,intermediary.fare.ufp_service_adj,commission,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,2.75,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,-2.75,USD,intermediary.commission,commission,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,9.66,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 01:07:30,2025,1,24,1,Friday
Orange County,-1.23,USD,intermediary.commission,commission,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,1.24,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,-1.24,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,4.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,1.1,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,0.14,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 00:56:01,2025,1,24,0,Friday
Orange County,-2.07,USD,intermediary.fare.ufp_service_adj,commission,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,0.53,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,17.66,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,2.07,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,0.56,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,-4.56,USD,intermediary.commission,commission,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,0.08,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-24 00:12:54,2025,1,24,0,Friday
Orange County,0.2,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,6.83,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,3.0,USD,transport.misc.tip,tip,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,-1.41,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,2.28,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,1.41,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,-1.76,USD,intermediary.commission,commission,2025-01-24 00:04:42,2025,1,24,0,Friday
Orange County,0.44,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,-1.11,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,-3.79,USD,intermediary.commission,commission,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,3.78,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,14.66,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,0.06,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,-3.78,USD,intermediary.fare.ufp_service_adj,commission,2025-01-23 23:24:33,2025,1,23,23,Thursday
Orange County,-2.08,USD,intermediary.fare.ufp_service_adj,commission,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,0.24,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,8.07,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,-2.08,USD,intermediary.commission,commission,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,2.08,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,0.5,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-23 23:09:03,2025,1,23,23,Thursday
Orange County,-3.62,USD,intermediary.fare.ufp_service_adj,commission,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,-3.61,USD,intermediary.commission,commission,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,-1.43,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,15.9,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,3.62,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,-1.09,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-23 22:46:58,2025,1,23,22,Thursday
Orange County,3.64,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 22:31:08,2025,1,23,22,Thursday
Orange County,0.91,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-23 22:31:08,2025,1,23,22,Thursday
Orange County,-0.91,USD,intermediary.commission,commission,2025-01-23 22:31:08,2025,1,23,22,Thursday
Orange County,-0.91,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 22:31:08,2025,1,23,22,Thursday
Orange County,2.56,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,-2.56,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,0.19,USD,intermediary.service_fee.ecr_guardrail_refund_US,driver_payment_fares,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,-0.14,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,6.1,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,-1.56,USD,intermediary.commission,commission,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,0.18,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 22:14:41,2025,1,23,22,Thursday
Orange County,0.41,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,-3.56,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,2.13,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,-3.56,USD,intermediary.commission,commission,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,3.56,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,13.83,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 21:27:15,2025,1,23,21,Thursday
Orange County,3.64,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 21:12:36,2025,1,23,21,Thursday
Orange County,-0.94,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 21:12:36,2025,1,23,21,Thursday
Orange County,0.11,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 21:12:36,2025,1,23,21,Thursday
Orange County,1.6,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-23 21:12:36,2025,1,23,21,Thursday
Orange County,0.94,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-23 21:12:36,2025,1,23,21,Thursday
Orange County,-0.94,USD,intermediary.commission,commission,2025-01-23 21:12:36,2025,1,23,21,Thursday
Los Angeles,-0.65,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,-1.88,USD,intermediary.fare.ufp_service_adj,commission,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,8.18,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,1.52,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,-1.58,USD,intermediary.commission,commission,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,1.88,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 20:46:15,2025,1,23,20,Thursday
Los Angeles,5.4,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,-1.88,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,23.49,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,-1.65,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,5.0,USD,transport.misc.tip,tip,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,-4.54,USD,intermediary.commission,commission,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,-5.4,USD,intermediary.fare.ufp_service_adj,commission,2025-01-23 19:59:41,2025,1,23,19,Thursday
Los Angeles,-7.15,USD,intermediary.commission,commission,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,8.52,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,-2.3,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,2.72,USD,intermediary.fare.fallback_incentive_adj,existing_driver_incentive,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,-8.52,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,34.06,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-23 18:32:13,2025,1,23,18,Thursday
Los Angeles,-1.63,USD,intermediary.commission,commission,2025-01-21 23:12:32,2025,1,21,23,Tuesday
Los Angeles,-0.19,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-21 23:12:32,2025,1,21,23,Tuesday
Los Angeles,7.78,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-21 23:12:32,2025,1,21,23,Tuesday
Los Angeles,-1.76,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-21 23:12:32,2025,1,21,23,Tuesday
Los Angeles,1.76,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-21 23:12:32,2025,1,21,23,Tuesday
Los Angeles,15.56,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,-1.24,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,3.24,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,-3.24,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,-1.43,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,-3.01,USD,intermediary.commission,commission,2025-01-21 22:25:08,2025,1,21,22,Tuesday
Los Angeles,-2.2,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,2.2,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,23.66,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,0.01,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,-1.18,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,-3.94,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,-4.72,USD,intermediary.commission,commission,2025-01-21 21:56:00,2025,1,21,21,Tuesday
Los Angeles,4.61,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-21 21:39:22,2025,1,21,21,Tuesday
Los Angeles,0.99,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-21 21:39:22,2025,1,21,21,Tuesday
Los Angeles,-1.15,USD,intermediary.fare.ufp_service_adj,commission,2025-01-21 21:39:22,2025,1,21,21,Tuesday
Los Angeles,-0.97,USD,intermediary.commission,commission,2025-01-21 21:39:22,2025,1,21,21,Tuesday
Los Angeles,1.15,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-21 21:39:22,2025,1,21,21,Tuesday
Los Angeles,1.73,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-20 23:49:28,2025,1,20,23,Monday
Los Angeles,-1.14,USD,intermediary.commission,commission,2025-01-20 23:49:28,2025,1,20,23,Monday
Los Angeles,5.45,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 23:49:28,2025,1,20,23,Monday
Los Angeles,1.05,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-20 23:49:28,2025,1,20,23,Monday
Los Angeles,-1.05,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 23:49:28,2025,1,20,23,Monday
Los Angeles,-3.0,USD,intermediary.commission,commission,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,-0.74,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,3.96,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,-1.24,USD,transport.fare.csp_adjustment,driver_payment_fares,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,15.54,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,-3.96,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 22:54:29,2025,1,20,22,Monday
Los Angeles,0.43,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 22:43:10,2025,1,20,22,Monday
Los Angeles,-0.96,USD,intermediary.commission,commission,2025-01-20 22:43:10,2025,1,20,22,Monday
Los Angeles,-0.43,USD,intermediary.fare.ufp_service_adj,commission,2025-01-20 22:43:10,2025,1,20,22,Monday
Los Angeles,4.56,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 22:43:10,2025,1,20,22,Monday
Los Angeles,0.88,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-20 22:43:10,2025,1,20,22,Monday
Los Angeles,5.0,USD,transport.misc.tip,tip,2025-01-20 22:31:53,2025,1,20,22,Monday
Los Angeles,-0.8,USD,intermediary.commission,commission,2025-01-20 22:31:53,2025,1,20,22,Monday
Los Angeles,0.69,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-20 22:31:53,2025,1,20,22,Monday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 22:31:53,2025,1,20,22,Monday
Los Angeles,-0.69,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 22:31:53,2025,1,20,22,Monday
Los Angeles,0.44,USD,intermediary.fare.ufp_incentive,existing_driver_incentive,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,-1.66,USD,intermediary.commission,commission,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,0.11,USD,transport.fare.charges.wait_time,driver_payment_charges,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,-0.44,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,7.75,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,1.18,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-20 22:12:08,2025,1,20,22,Monday
Los Angeles,2.06,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,5.0,USD,transport.misc.tip,tip,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,7.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,0.56,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,-2.06,USD,intermediary.fare.ufp_service_adj,commission,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,-1.64,USD,intermediary.commission,commission,2025-01-20 21:54:35,2025,1,20,21,Monday
Los Angeles,-1.15,USD,intermediary.fare.ufp_service_adj,commission,2025-01-20 21:38:19,2025,1,20,21,Monday
Los Angeles,-0.8,USD,intermediary.commission,commission,2025-01-20 21:38:19,2025,1,20,21,Monday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 21:38:19,2025,1,20,21,Monday
Los Angeles,1.15,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 21:38:19,2025,1,20,21,Monday
Los Angeles,1.44,USD,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,2025-01-20 21:38:19,2025,1,20,21,Monday
Los Angeles,-0.8,USD,intermediary.commission,commission,2025-01-20 06:44:16,2025,1,20,6,Monday
Los Angeles,1.17,USD,transport.fare.ufp_adj,driver_payment_fares,2025-01-20 06:44:16,2025,1,20,6,Monday
Los Angeles,3.8,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 06:44:16,2025,1,20,6,Monday
Los Angeles,-1.17,USD,intermediary.fare.ufp_service_adj,commission,2025-01-20 06:44:16,2025,1,20,6,Monday
Los Angeles,-0.4,USD,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,2025-01-20 06:24:09,2025,1,20,6,Monday
Los Angeles,1.56,USD,intermediary.fare.effective_cost_refund,existing_driver_incentive,2025-01-20 06:24:09,2025,1,20,6,Monday
Los Angeles,-0.86,USD,intermediary.fare.ufp_service_adj,commission,2025-01-20 06:24:09,2025,1,20,6,Monday
Los Angeles,5.06,USD,transport.fare.coupled_upfront_fare,driver_payment_fares,2025-01-20 06:24:09,2025,1,20,6,Monday
