Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2025-02-02 07:38:06.109,2025-02-02 07:38:06.000,14.24595452309716,34.10169,-118.33607,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:36:26.303,impression
2025-02-02 07:38:06.109,2025-02-02 07:38:06.000,14.24595452309716,34.10169,-118.33607,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:36:26.303,impression
2025-02-02 07:38:06.469,2025-02-02 07:38:06.000,14.24595452309716,34.10169,-118.33607,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:36:26.303,custom
2025-02-02 08:00:38.010,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,impression
2025-02-02 08:00:38.098,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:39.067,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:39.595,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:39.067,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:37.973,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:39.595,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:38.130,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:37.973,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:38.132,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-02-02 08:00:38.143,2025-02-02 08:00:34.513,27.629885456516202,34.07599,-118.36461,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-02-02 07:44:31.170,custom
2025-01-18 06:24:31.145,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,tap
2025-01-18 06:24:29.743,2025-01-18 06:24:29.628,5.0,34.05529,-118.38613,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:31.643,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:34.636,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,custom
2025-01-18 06:24:34.636,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:31.133,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,custom
2025-01-18 06:24:34.128,2025-01-18 06:24:32.887,5.0,34.05529,-118.38614,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,tap
2025-01-18 06:24:34.135,2025-01-18 06:24:32.887,5.0,34.05529,-118.38614,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,tap
2025-01-18 06:24:34.135,2025-01-18 06:24:32.887,5.0,34.05529,-118.38614,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,tap
2025-01-18 06:24:31.144,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:30.662,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:34.135,2025-01-18 06:24:32.887,5.0,34.05529,-118.38614,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,tap
2025-01-18 06:24:34.636,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,custom
2025-01-18 06:24:34.811,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:34.834,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-18 06:24:31.138,2025-01-18 06:24:30.612,5.0,34.05529,-118.38613,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,custom
2025-01-18 06:24:34.834,2025-01-18 06:24:34.616,5.0,34.05532,-118.38628,7.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-18 06:24:05.224,impression
2025-01-15 12:00:25.656,2025-01-15 12:00:25.545,5.0,34.15793,-118.43129,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-15 12:00:01.885,impression
2025-01-15 12:00:25.635,2025-01-15 12:00:25.545,5.0,34.15793,-118.43129,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-15 12:00:01.885,custom
2025-01-15 12:00:25.638,2025-01-15 12:00:25.545,5.0,34.15793,-118.43129,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-15 12:00:01.885,custom
2025-01-22 19:57:28.609,2025-01-22 19:57:28.000,6.44968858575133,34.20169,-118.45949,1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-22 19:31:39.683,lifecycle
2025-01-14 10:25:43.387,2025-01-14 10:25:43.030,5.0,34.09083,-118.30585,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,192.168.0.3,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-14 10:21:55.645,impression
2025-01-14 10:25:43.387,2025-01-14 10:25:43.030,5.0,34.09083,-118.30585,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,192.168.0.3,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-14 10:21:55.645,custom
2025-01-17 00:19:29.387,2025-01-17 00:19:29.000,9.116678662269125,34.18158,-118.46538,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-17 00:18:18.500,impression
2025-01-17 00:19:29.341,2025-01-17 00:19:29.000,9.116678662269125,34.18158,-118.46538,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-17 00:18:18.500,custom
2025-01-17 00:19:29.387,2025-01-17 00:19:29.000,9.116678662269125,34.18158,-118.46538,0.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-17 00:18:18.500,custom
2025-01-24 19:30:23.911,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,lifecycle
2025-01-24 19:30:24.113,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.962,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.962,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.962,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.962,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.962,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.963,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:24.963,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.404,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.403,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.404,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.404,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.404,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:26.389,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:26.429,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:23.945,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.956,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:23.960,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:23.997,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.995,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.997,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.212,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.293,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.293,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.391,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.364,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.368,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:25.370,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:26.368,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:26.361,2025-01-24 19:30:26.945,20.995920070240672,34.20151,-118.45972,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,impression
2025-01-24 19:30:23.631,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.909,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.187,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:23.998,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.297,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.300,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:24.629,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.301,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.301,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.301,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.301,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.301,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.302,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.303,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.306,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.306,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.306,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.307,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.307,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.307,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.307,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.341,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.342,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
2025-01-24 19:30:25.342,2025-01-24 19:30:23.686,19.99977783657115,34.20153,-118.45973,-1.0,los_angeles,--,65535,65535,,0FC33072-C272-4011-9ADF-376EEE78CF04,,en_US,"iPhone17,2",ios,18.2.1,US,2025-01-24 19:25:21.980,custom
